Sistema, Dia, Hora, Eolica, Fotovoltaica,  Biomasa, Carboelectrica, Ciclo Combinado, Combustion Interna, Geotermoelectrica, Hidroelectrica, Nucleoelectrica, Termica Convencional, Turbo Gas
SEN,5/11/2020,3," 3,129 ", -   , 1 ," 1,258 "," 19,235 ", 252 , 451 ," 1,034 "," 1,354 "," 2,409 "," 1,354 "
SEN,5/11/2020,4," 2,722 ", -   , 1 ," 1,262 "," 19,478 ", 252 , 451 , 931 ," 1,354 "," 2,415 "," 1,344 "
SEN,5/11/2020,5," 2,455 ", 0 , 1 ," 1,256 "," 19,675 ", 245 , 451 , 909 ," 1,353 "," 2,390 "," 1,422 "
SEN,5/11/2020,6," 2,454 ", 0 , 2 ," 1,257 "," 19,989 ", 237 , 451 , 948 ," 1,352 "," 2,534 "," 1,425 "
SEN,5/11/2020,7," 2,274 ", 6 , 2 ," 1,255 "," 20,344 ", 237 , 450 ," 1,215 "," 1,352 "," 2,654 "," 1,479 "
SEN,5/11/2020,8," 2,136 ", 651 , 1 ," 1,259 "," 20,808 ", 248 , 452 ," 1,342 "," 1,353 "," 2,688 "," 1,496 "
SEN,5/11/2020,9," 2,052 "," 2,825 ", 1 ," 1,252 "," 20,963 ", 259 , 451 , 998 ," 1,353 "," 2,678 "," 1,489 "
SEN,5/11/2020,10," 2,055 "," 4,312 ", 1 ," 1,254 "," 20,856 ", 257 , 449 ," 1,007 "," 1,352 "," 2,674 "," 1,517 "
SEN,5/11/2020,11," 2,101 "," 4,726 ", 1 ," 1,260 "," 20,929 ", 247 , 447 ," 1,273 "," 1,352 "," 2,669 "," 1,526 "
SEN,5/11/2020,12," 2,149 "," 4,757 ", 1 ," 1,559 "," 20,927 ", 245 , 444 ," 1,405 "," 1,351 "," 2,649 "," 1,562 "
SEN,5/11/2020,13," 2,269 "," 4,545 ", 1 ," 1,876 "," 21,016 ", 244 , 443 ," 1,392 "," 1,351 "," 2,664 "," 1,543 "
SEN,5/11/2020,14," 2,321 "," 4,659 ", 1 ," 1,875 "," 20,870 ", 249 , 442 ," 1,730 "," 1,350 "," 2,651 "," 1,598 "
SEN,5/11/2020,15," 2,372 "," 4,636 ", 1 ," 1,867 "," 21,116 ", 249 , 442 ," 1,516 "," 1,351 "," 2,709 "," 1,643 "
SEN,5/11/2020,16," 2,366 "," 4,361 ", 1 ," 1,876 "," 21,690 ", 252 , 439 ," 1,524 "," 1,351 "," 2,760 "," 1,663 "
SEN,5/11/2020,17," 2,476 "," 3,638 ", 1 ," 1,915 "," 22,075 ", 277 , 443 ," 1,880 "," 1,351 "," 2,862 "," 1,675 "
SEN,5/11/2020,18," 2,649 "," 1,058 ", 1 ," 1,897 "," 22,182 ", 350 , 441 ," 3,262 "," 1,352 "," 3,001 "," 2,022 "
SEN,5/11/2020,19," 3,048 ", 15 , 1 ," 1,893 "," 22,026 ", 359 , 443 ," 4,219 "," 1,352 "," 3,002 "," 2,286 "
SEN,5/11/2020,20," 3,184 ", 0 , 1 ," 1,942 "," 21,981 ", 361 , 446 ," 4,184 "," 1,353 "," 3,008 "," 2,312 "
SEN,5/11/2020,21," 3,138 ", 0 , 1 ," 1,909 "," 21,636 ", 363 , 446 ," 3,807 "," 1,354 "," 3,016 "," 2,397 "
SEN,5/11/2020,22," 3,034 ", -   , 1 ," 1,874 "," 21,928 ", 363 , 447 ," 2,847 "," 1,354 "," 3,027 "," 2,020 "
SEN,5/11/2020,23," 2,949 ", -   , 1 ," 1,874 "," 22,002 ", 359 , 446 ," 2,098 "," 1,354 "," 3,010 "," 1,683 "
SEN,5/11/2020,24," 3,055 ", -   , 1 ," 1,586 "," 21,690 ", 345 , 449 ," 1,673 "," 1,354 "," 2,855 "," 1,522 "
SEN,6/11/2020,1," 2,954 ", -   , 1 ," 1,274 "," 20,913 ", 292 , 452 ," 1,528 "," 1,354 "," 2,699 "," 1,299 "
SEN,6/11/2020,2," 2,588 ", -   , 1 ," 1,246 "," 20,445 ", 300 , 453 ," 1,238 "," 1,354 "," 2,663 "," 1,256 "
SEN,6/11/2020,3," 2,346 ", -   , 1 ," 1,238 "," 20,151 ", 297 , 454 ," 1,175 "," 1,354 "," 2,554 "," 1,241 "
SEN,6/11/2020,4," 2,256 ", -   , 1 ," 1,233 "," 19,944 ", 295 , 455 ," 1,225 "," 1,354 "," 2,523 "," 1,236 "
SEN,6/11/2020,5," 2,039 ", -   , 1 ," 1,234 "," 19,915 ", 293 , 456 ," 1,260 "," 1,354 "," 2,531 "," 1,237 "
SEN,6/11/2020,6," 2,050 ", 0 , 1 ," 1,241 "," 20,127 ", 288 , 464 ," 1,296 "," 1,355 "," 2,567 "," 1,237 "
SEN,6/11/2020,7," 1,916 ", 5 , 1 ," 1,593 "," 20,478 ", 293 , 447 ," 1,485 "," 1,355 "," 2,747 "," 1,240 "
SEN,6/11/2020,8," 1,785 ", 583 , 1 ," 1,882 "," 20,374 ", 296 , 450 ," 1,828 "," 1,355 "," 2,803 "," 1,274 "
SEN,6/11/2020,9," 1,795 "," 2,760 ", 1 ," 1,788 "," 20,656 ", 300 , 446 ," 1,300 "," 1,355 "," 2,782 "," 1,317 "
SEN,6/11/2020,10," 1,935 "," 4,263 ", 1 ," 1,481 "," 20,760 ", 298 , 421 ," 1,218 "," 1,354 "," 2,768 "," 1,335 "
SEN,6/11/2020,11," 2,113 "," 4,452 ", 1 ," 1,796 "," 20,525 ", 307 , 399 ," 1,608 "," 1,354 "," 2,729 "," 1,345 "
SEN,6/11/2020,12," 2,287 "," 4,375 ", 1 ," 1,968 "," 20,118 ", 357 , 402 ," 1,970 "," 1,353 "," 2,731 "," 1,432 "
SEN,6/11/2020,13," 2,459 "," 4,274 ", 1 ," 1,958 "," 20,038 ", 354 , 401 ," 2,144 "," 1,353 "," 2,737 "," 1,477 "
SEN,6/11/2020,14," 2,430 "," 4,447 ", 1 ," 1,970 "," 20,279 ", 355 , 416 ," 2,284 "," 1,353 "," 2,777 "," 1,483 "
SEN,6/11/2020,15," 2,442 "," 4,480 ", 1 ," 1,965 "," 20,242 ", 355 , 436 ," 2,252 "," 1,353 "," 2,788 "," 1,484 "
SEN,6/11/2020,16," 2,416 "," 4,365 ", 1 ," 1,915 "," 20,472 ", 356 , 434 ," 2,319 "," 1,353 "," 2,808 "," 1,500 "
SEN,6/11/2020,17," 2,319 "," 3,617 ", 1 ," 1,959 "," 20,903 ", 358 , 431 ," 2,972 "," 1,353 "," 2,815 "," 1,302 "
SEN,6/11/2020,18," 2,555 "," 1,159 ", 1 ," 1,945 "," 22,013 ", 359 , 419 ," 3,890 "," 1,353 "," 2,886 "," 1,366 "
SEN,6/11/2020,19," 2,901 ", 134 , 1 ," 1,954 "," 21,709 ", 359 , 431 ," 4,975 "," 1,354 "," 2,951 "," 1,836 "
SEN,6/11/2020,20," 3,309 ", 0 , 1 ," 1,948 "," 21,712 ", 361 , 446 ," 4,745 "," 1,348 "," 2,922 "," 1,809 "
SEN,6/11/2020,21," 3,256 ", 0 , 1 ," 1,947 "," 21,792 ", 363 , 449 ," 4,237 "," 1,344 "," 2,929 "," 1,608 "
SEN,6/11/2020,22," 2,987 ", -   , 1 ," 1,931 "," 21,858 ", 363 , 450 ," 3,193 "," 1,344 "," 2,887 "," 1,654 "
SEN,6/11/2020,23," 2,718 ", -   , 1 ," 1,936 "," 22,001 ", 360 , 450 ," 2,500 "," 1,344 "," 2,864 "," 1,600 "
SEN,6/11/2020,24," 2,756 ", -   , 1 ," 1,935 "," 21,634 ", 358 , 451 ," 1,816 "," 1,343 "," 2,796 "," 1,590 "
SEN,7/11/2020,1," 2,837 ", -   , 1 ," 1,869 "," 21,013 ", 359 , 452 ," 1,284 "," 1,243 "," 2,397 "," 1,505 "
SEN,7/11/2020,2," 2,633 ", -   , 1 ," 1,452 "," 21,023 ", 325 , 451 ," 1,229 ", 903 ," 2,182 "," 1,420 "
SEN,7/11/2020,3," 2,394 ", -   , 1 ," 1,350 "," 20,700 ", 302 , 452 ," 1,436 ", 555 ," 2,037 "," 1,402 "
SEN,7/11/2020,4," 2,198 ", -   , 1 ," 1,247 "," 20,598 ", 298 , 454 ," 1,407 ", 481 ," 2,044 "," 1,403 "
SEN,7/11/2020,5," 2,270 ", 0 , 1 ," 1,331 "," 20,523 ", 300 , 455 ," 1,187 ", 486 ," 2,071 "," 1,400 "
SEN,7/11/2020,6," 2,167 ", 0 , 1 ," 1,353 "," 20,596 ", 302 , 453 ," 1,159 ", 589 ," 2,052 "," 1,400 "
SEN,7/11/2020,7," 1,745 ", 8 , 1 ," 1,563 "," 20,766 ", 298 , 452 ," 1,249 ", 693 ," 2,087 "," 1,400 "
SEN,7/11/2020,8," 1,763 ", 576 , 1 ," 1,641 "," 20,793 ", 301 , 445 ," 1,186 ", 720 ," 2,075 "," 1,408 "
SEN,7/11/2020,9," 1,947 "," 2,611 ", 1 ," 1,636 "," 19,373 ", 306 , 464 ," 1,595 ", 745 ," 2,008 "," 1,428 "
SEN,7/11/2020,10," 2,221 "," 3,844 ", 1 ," 1,662 "," 18,744 ", 268 , 464 ," 1,908 ", 759 ," 2,008 "," 1,422 "
SEN,7/11/2020,11," 2,360 "," 4,293 ", 1 ," 1,804 "," 18,544 ", 245 , 465 ," 2,378 ", 772 ," 2,078 "," 1,355 "
SEN,7/11/2020,12," 2,459 "," 4,455 ", 1 ," 1,826 "," 18,583 ", 245 , 466 ," 2,486 ", 775 ," 2,089 "," 1,322 "
SEN,7/11/2020,13," 2,427 "," 4,583 ", 1 ," 1,831 "," 18,392 ", 248 , 461 ," 2,892 ", 775 ," 2,110 "," 1,303 "
SEN,7/11/2020,14," 2,505 "," 4,403 ", 1 ," 1,851 "," 18,391 ", 247 , 457 ," 2,927 ", 776 ," 2,251 "," 1,309 "
SEN,7/11/2020,15," 2,541 "," 4,458 ", 1 ," 1,863 "," 18,216 ", 249 , 457 ," 2,333 ", 775 ," 2,414 "," 1,353 "
SEN,7/11/2020,16," 2,653 "," 4,321 ", 1 ," 1,844 "," 18,313 ", 249 , 457 ," 1,882 ", 773 ," 2,549 "," 1,526 "
SEN,7/11/2020,17," 2,711 "," 3,488 ", 1 ," 1,815 "," 18,758 ", 250 , 460 ," 2,346 ", 772 ," 2,670 "," 1,476 "
SEN,7/11/2020,18," 2,711 "," 1,104 ", 1 ," 1,800 "," 20,004 ", 250 , 462 ," 3,742 ", 773 ," 2,743 "," 1,476 "
SEN,7/11/2020,19," 3,059 ", 25 , 1 ," 1,836 "," 20,700 ", 299 , 467 ," 5,300 ", 773 ," 3,005 "," 1,572 "
SEN,7/11/2020,20," 3,069 ", 0 , 1 ," 1,860 "," 20,421 ", 362 , 472 ," 4,981 ", 773 ," 3,082 "," 1,591 "
SEN,7/11/2020,21," 2,859 ", 0 , 1 ," 1,732 "," 20,487 ", 363 , 472 ," 4,068 ", 774 ," 3,107 "," 1,756 "
SEN,7/11/2020,22," 2,774 ", -   , 1 ," 1,732 "," 20,492 ", 365 , 476 ," 3,374 ", 773 ," 3,137 "," 1,778 "
SEN,7/11/2020,23," 2,812 ", -   , 1 ," 1,734 "," 20,464 ", 318 , 476 ," 2,623 ", 773 ," 3,225 "," 1,658 "
SEN,7/11/2020,24," 2,877 ", -   , 1 ," 1,735 "," 20,304 ", 301 , 477 ," 1,485 ", 772 ," 3,246 "," 1,421 "
SEN,8/11/2020,1," 2,848 ", -   , 1 ," 1,587 "," 19,678 ", 247 , 475 ," 1,136 ", 771 ," 3,027 "," 1,327 "
SEN,8/11/2020,2," 2,726 ", -   , 1 ," 1,083 "," 19,373 ", 243 , 476 ," 1,166 ", 772 ," 2,731 "," 1,273 "
SEN,8/11/2020,3," 2,587 ", -   , 1 ," 1,067 "," 18,635 ", 245 , 476 ," 1,133 ", 774 ," 2,599 "," 1,230 "
SEN,8/11/2020,4," 2,445 ", -   , 1 ," 1,069 "," 18,531 ", 245 , 475 ," 1,163 ", 773 ," 2,488 "," 1,218 "
SEN,8/11/2020,5," 2,376 ", 0 , 1 ," 1,071 "," 18,386 ", 244 , 476 ," 1,106 ", 772 ," 2,425 "," 1,220 "
SEN,8/11/2020,6," 2,309 ", 0 , 1 ," 1,071 "," 18,371 ", 249 , 476 ," 1,106 ", 772 ," 2,322 "," 1,212 "
SEN,8/11/2020,7," 2,198 ", 7 , 1 ," 1,071 "," 18,305 ", 245 , 473 ," 1,162 ", 771 ," 2,127 "," 1,213 "
SEN,8/11/2020,8," 2,142 ", 622 , 1 ," 1,073 "," 17,614 ", 239 , 474 ," 1,233 ", 770 ," 2,060 "," 1,217 "
SEN,8/11/2020,9," 1,898 "," 2,655 ", 1 ," 1,068 "," 16,178 ", 240 , 472 ," 1,661 ", 773 ," 1,944 "," 1,226 "
SEN,8/11/2020,10," 1,907 "," 3,316 ", 1 ," 1,158 "," 16,215 ", 241 , 469 ," 1,711 ", 775 ," 1,931 "," 1,241 "
SEN,8/11/2020,11," 1,843 "," 3,999 ", 1 ," 1,381 "," 16,063 ", 243 , 469 ," 1,460 ", 774 ," 2,130 "," 1,253 "
SEN,8/11/2020,12," 1,862 "," 4,137 ", 1 ," 1,401 "," 16,188 ", 242 , 467 ," 1,485 ", 773 ," 2,221 "," 1,274 "
SEN,8/11/2020,13," 1,799 "," 4,042 ", 1 ," 1,460 "," 16,690 ", 237 , 463 ," 1,539 ", 772 ," 2,278 "," 1,270 "
SEN,8/11/2020,14," 1,535 "," 4,060 ", 1 ," 1,652 "," 16,824 ", 244 , 462 ," 1,529 ", 771 ," 2,491 "," 1,237 "
SEN,8/11/2020,15," 1,376 "," 4,100 ", 1 ," 1,769 "," 16,898 ", 229 , 463 ," 1,665 ", 771 ," 2,505 "," 1,254 "
SEN,8/11/2020,16," 1,428 "," 4,152 ", 1 ," 1,824 "," 17,042 ", 206 , 461 ," 1,449 ", 771 ," 2,475 "," 1,285 "
SEN,8/11/2020,17," 1,656 "," 3,346 ", 1 ," 1,839 "," 17,681 ", 215 , 462 ," 1,373 ", 770 ," 2,581 "," 1,352 "
